21/02/17,"Рост нефти и налоговый период февраля поддерживают курс российской валюты, говорят эксперты. Курс доллара расчетами ""завтра"" на 14.07 мск снижался на 0,31 рубля - до 57,64 рубля, курс евро - на 0,79 рубля, до 60,73 рубля. РУБЛЬ УДЕРЖИВАЕТ ПОЗИЦИИ Курс рубля к доллару и евро днем растет, продолжая компенсировать ослабление второй половины прошлой недели. Поддержка приходит от растущей в цене нефти – в район 57 долларов за баррель сорта Brent. Позитивное влияние на мировые нефтяные цены продолжает оказывать выполнение соглашения о сокращении добычи ""черного золота"" нефтедобывающими странами. Согласно докладу ОПЕК, в январе страны картеля уменьшили добычу нефти на 890 тысяч баррелей в день по сравнению с декабрем - до 32,139 миллиона баррелей. При этом страны, бравшие на себя обязательства по сокращению добычи в рамках венских соглашений, суммарно снизили ее на 1,146 миллиона баррелей из обещанных 1,254 миллиона. Приближение пика налоговых выплат февраля также поддерживает курс рубля. В итоге доллар и евро днем теряли 0,5-1,3%. Рублевая цена нефти поднялась к отметке 3,3 тысячи рублей за баррель. ПРОГНОЗЫ Сделка по приобретению индийского нефтепереработчика Essar Oil (этот актив за 13 миллиардов долларов покупают ""Роснефть"" и консорциум инвесторов, в который входят трейдерская компания Trafigura и группа UCP) может быть закрыта уже 15 марта, что увеличит спрос на доллары, рассуждает Том Левинсон из компании ""Сбербанк КИБ"". ""В марте чистый объем плановых долговых выплат по внешним обязательствам банков и корпораций может превысить 10 миллиардов долларов и, вероятно, покроет сумму притока по счету текущих операций. Коэффициент рефинансированных обязательств будет низким, поскольку среди заемщиков много структур, попавших под санкции. Следовательно, можно ожидать падения уровня долларовой ликвидности уже в марте"", - заключил он. Тренд на укрепление рубля может сохраниться вплоть до марта, на который приходится пик погашения внешнего долга, говорят аналитики Райффайзенбанка. ""При этом покупка долларов дешевле 58 рублей выглядит интереснее инвестирования в рублевую ставку (под 10% годовых), поскольку при текущей цене нефти мы ждем ослабления рубля до 63-65 к доллару во втором-третьем квартале"", - говорят эксперты банка."
21/02/17,"Новому ориентиру соответствует доходность к трехлетней оферте 9,31-9,36% годовых. Ранее компания снизила ориентир купона до 9,1-9,2% годовых (доходность 9,31-9,41% годовых) с первоначального уровня 9,2-9,4% годовых (доходность 9,41-9,62% годовых). Заявки на облигации компания собирает во вторник, 21 февраля, техническое размещение ценных бумаг предварительно назначено на 27 февраля. Компания предложила инвесторам десятилетние биржевые облигации серии БО-09 с полугодовыми купонами и офертой через три года с даты размещения. Организаторами выступают Газпромбанк, ""ВТБ Капитал"", ""Сбербанк КИБ"" и Совкомбанк. МОЭСК (входит в ""Россети"") - одна из крупнейших распределительных электросетевых компаний России. Основные виды деятельности - оказание услуг по передаче электрической энергии и технологическое присоединение потребителей к электрическим сетям на территории Москвы и области."
21/02/17,"Индекс ММВБ к 16.16 мск рос на 0,43%, до 2128,13 пункта, индекс РТС - на 0,94%, до 1161,20 пункта, следует из данных Московской биржи. Курс доллара расчетами ""завтра"" снижался при этом на 20 копеек, до 57,75 рубля, курс евро - на 68 копеек, до 60,84 рубля. Апрельский фьючерс на нефть марки Brent рос на данный момент на 1,5% - до 57,02 доллара за баррель. Баркиндо ранее во вторник заявил, что страны ОПЕК соблюдают условия соглашения на 90%, а государства, не входящие в организацию, также демонстрируют желание следовать условиям сделки. При этом он отметил, что уровень исполнения соглашения в ближайшие месяцы ожидается более высоким, и напомнил, что в среду в Вене соберется на заседание технический комитет по мониторингу исполнения соглашения. Кроме того, по словам генсека ОПЕК, организация уверена в полном исполнении Россией обязательств по соглашению о сокращении добычи нефти. При этом рост экспорта нефти из РФ не вызывает у картеля каких-либо опасений. Баркиндо также сообщил о намерении провести встречу с представителями независимых нефтекомпаний США на конференции CERAWeek в марте. По его словам, эти компании полностью солидарны с ОПЕК в решении о сокращении добычи нефти в первом полугодии 2017 года, которое принял картель, поскольку осознают его выгоды. ""Резкий взлет котировок нефти на фоне высказываний генсека ОПЕК стал причиной укрепления курса рубля относительно доллара и роста акций нефтегазовых компаний в середине торговой сессии вторника. Так, цена барреля марки Brent взлетела до отметки 57,2 доллара, приблизившись к максимальным значениям текущего года"", - комментирует Даниил Егоров из Dukascopy Bank SA. ЛИДЕРЫ И АУТСАЙДЕРЫ В целом среди лидеров роста во вторник – акции ""Энел России"" (3,1%), ""Новатэка"" (3,06%), ФСК ЕЭС (2,84%), ""Роснефти"" (1,79%), ""Северстали"" (1,61%), а также бумаги Сбербанка (префы растут на 1,6%, обыкновенные акции – на 1,43%) и акции ТГК-1 (1,56%). Среди лидеров снижения – обыкновенные акции ""Башнефти"" (-2,43%), акции ""Интер РАО"" (-2,4%), ""Алросы"" (-1,57%), Polymetal (-1,54%), обыкновенные акции ""Мечела"" (-1,32%), а также акции ИСКЧ (-1,21%), ""Аптечной сети 36 и 6"" (-1,1%) и ""Аэрофлота"" (-1,02%). ПРОГНОЗЫ И РЕКОМЕНДАЦИИ Индекс ММВБ до конца дня будет колебаться в коридоре 2105-2135 пунктов, считает Александр Разуваев из ""Альпари"". Егоров ожидает консолидации российских индексов вблизи текущих уровней. Он полагает, что цены на нефть марки Brent достигли верхней границы ценового коридора, в котором они колеблются с конца ноября. В дальнейшем активность не нефтяном рынка сократится из-за ожиданий публикации протокола последнего заседания ФРС США, добавляет он. Индекс ММВБ находится вблизи уровня поддержки, в качестве которой выступает 100-дневная средняя, отмечает Георгий Ващенко из компании ""Фридом Финанс"". В случае ее пробития вероятно движение к 2030 пунктам к середине марта, считает он. Во вторник же вероятность дальнейшей коррекции низкая, во всяком случае, внешний фон спокойный и не провоцирует рынок на снижение; ориентир - на диапазон 2115-2130 до конца дня, прогнозирует он."
21/02/17,"Финальному ориентиру соответствует доходность к трехлетней оферте 9,36% годовых. Ранее компания последовательно снизила ориентир купона до 9,1-9,15% годовых (доходность 9,31-9,36% годовых) с первоначального уровня 9,2-9,4% годовых (доходность 9,41-9,62% годовых). Заявки на облигации компания собирала во вторник, 21 февраля, техническое размещение ценных бумаг предварительно назначено на 27 февраля. Компания предложила инвесторам десятилетние биржевые облигации серии БО-09 с полугодовыми купонами и офертой через три года с даты размещения. Организаторами выступают Газпромбанк, ""ВТБ Капитал"", ""Сбербанк КИБ"" и Совкомбанк. МОЭСК (входит в ""Россети"") - одна из крупнейших распределительных электросетевых компаний России. Основные виды деятельности - оказание услуг по передаче электрической энергии и технологическое присоединение потребителей к электрическим сетям на территории Москвы и области."
21/02/17,"Рассчитываемая Центробанком средняя максимальная процентная ставка по вкладам служит ориентиром для российского рынка вкладов. ЦБ рекомендует банкам привлекать средства населения не дороже, чем значение этой ставки плюс 3,5 процентного пункта. В список банков, по которым проводится мониторинг, входят Сбербанк, ""ВТБ 24"", ВТБ, Райффайзенбанк, Газпромбанк, Бинбанк, Альфа-банк, банк ""ФК Открытие"", Промсвязьбанк и Россельхозбанк."
21/02/17,"В их числе, в частности, Внешэкономбанк, крупнейшие банки РФ - Сбербанк и ВТБ, розничная ""дочка"" ВТБ - ""ВТБ 24"". Рейтинговое действие последовало за улучшением 17 февраля прогноза Moody's по суверенному рейтингу России до стабильного с негативного."
21/02/17,"МОСКВА, 21 фев - РИА Новости/Прайм. Международное рейтинговое агентство Moody's улучшило прогноз по рейтингам 14 финансовых компаний и банков России до стабильного с негативного, говорится в сообщении агентства. В их числе, в частности, Внешэкономбанк, крупнейшие банки РФ - Сбербанк и ВТБ, розничная ""дочка"" ВТБ - ""ВТБ 24"", Банк Москвы, Росэксимбанк, Агентство ипотечного жилищного кредитования (АИЖК), Россельхозбанк, Газпромбанк, Альфа-банк, Государственная транспортная лизинговая компания (ГТЛК), GTLK Europe Limited, ИНГ Банк (Евразия) и Натиксис банк. Рейтинговое действие последовало за улучшением 17 февраля прогноза Moody's по суверенному рейтингу России до стабильного с негативного. Одновременно с этим Moody's повысило базовую оценку кредитоспособности и скорректированную базовую оценку кредитоспособности ""Сбербанка"" до ""ba1"" с ""ba2"". ""Повышение базовой оценки кредитоспособности и скорректированной базовой оценки кредитоспособности Сбербанка отражает его устойчивость к финансовому кризису в России. ... Сбербанк занимает доминирующее положение во всех основных сегментах в российском банковском секторе и имеет значительную сеть филиалов по всей стране"", - отмечает агентство. Moody's также присвоило краткосрочный депозитный рейтинг ""Not-Prime"" в национальной валюте Газпромбанку."
21/02/17,"По итогам торгов стоимость глобальных депозитарных расписок (GDR) ""Роснефти"" выросла на 1,59% - до 6,06 доллара, ""Лукойла"" - на 1,19%, до 55,29 доллара, ""Новатэка"" - на 4,30%, до 135,80 доллара. Бумаги ""Газпрома"" подорожали на 0,53%, до 4,74 доллара, ""Газпром нефти"" - на 0,25%, до 20,35 доллара. Стоимость бумаг ""Норникеля"" увеличилась на 1,45% - до 16,76 доллара, ""Северстали"" - на 1,32%, до 15,40 доллара, НЛМК - на 0,73%, до 20,75 доллара. Цена бумаг ВТБ осталась на уровне закрытия торгов понедельника в 2,30 доллара, Сбербанка - повысилась на 1,73%, до 11,74 доллара. Стоимость расписок TCS Group Holding Plc, в которую входит Тинькофф банк, увеличилась на 2,04%, до 10 долларов. Стоимость расписок ""Магнита"" снизилась на 0,26% - до 38,60 доллара, цена бумаг ""Ленты"" - выросла на 1,94%, до 7,37 доллара. Бумаги АФК ""Система"" подорожали на 0,53% - до 9,42 доллара."
21/02/17,"Индекс ММВБ к закрытию вырос на 0,41% - до 2127,72 пункта, индекс РТС - на 0,98%, до 1161,65 пункта, следует из данных Московской биржи. Курс доллара расчетами ""завтра"" к 20.06 мск снижался на 19 копеек - до 57,71 рубля, курс евро - на 67 копеек, до 60,87 рубля. Апрельский фьючерс на нефть марки Brent рос на 1,51% - до 57,04 доллара за баррель. Российские биржи во вторник продемонстрировали рост, который спровоцирован частичной фиксацией ""коротких"" позиций и подъемом на нефтяном рынке на заявлениях генсека ОПЕК, отмечает Анастасия Игнатенко из ГК TeleTrade. КОРПОРАТИВНЫЕ ИСТОРИИ Акции ""Новатэка"" выросли на 3,19% - до 779 рублей на фоне сильного отчета по МСФО за 2016 год. ""Новатэк"" в 2016 году снизил чистый долг по МСФО на 48,9%, до 168,46 миллиарда рублей. В частности, компания в 2016 году погасила краткосрочные и долгосрочные заемные средства на общую сумму около 142 миллиардов рублей. В случае пробоя уровня 785-790 рублей наверх, котировки могут направиться на покорение новых максимумов, куда-то в район 850 рублей, полагает Игнатенко из ГК TeleTrade. ЛИДЕРЫ И АУТСАЙДЕРЫ Среди лидеров роста – акции ""Соллерса"" (7,73%), ФСК ""ЕЭС"" (3,79%), ""Энел Россия"" (3,01%), ТГК-1 (1,99%), ""Северстали"" (1,92%), ТМК (1,68%), префы Сбербанка (1,52%) и акции ""Роснефти"" (1,43%). Среди лидеров снижения – акции ""Алросы"" (-2,21%), ""Яндекса"" (-2,11%), обыкновенные акции ""Башнефти"" (-2%), акции ММК (-1,68%), Polymetal (-1,61%), а также акции ""Интер РАО"" (-1,41%) и акции ""Мосэнерго"" (-1,38%). ПРОГНОЗЫ И РЕКОМЕНДАЦИИ Индекс ММВБ продолжает удерживаться выше 100-дневной средней, отмечает Евгений Локтюхов из Промсвязьбанка. Учитывая позитивный настрой на мировых рынках и заметную перепроданность, аналитик не видит оснований для развития коррекции. ""Напротив, полагаем, что завтра утром индекс ММВБ попытается начать торги умеренным повышением: в преддверие ""длинных"" российских праздников больше поводов, по нашему мнению, для закрытия позиций у ""медведей"", - комментирует он. Индекс ММВБ вернулся в область верхней границы своего бокового диапазона 2105-2135 пунктов, где чувствует себя вполне комфортно, констатирует Анна Бодрова из ""Альпари"". Торги середины недели вряд ли будут активными в преддверии выходного дня, поэтому для рублевого индикатора коридор вторника остается актуальным, считает она. Индекс РТС в среду продолжит движение в область 1170 пунктов, прогнозирует эксперт. Падение ММВБ сдерживает уровень 2100, но пока рано говорить о развороте, считает Ирина Рогова из Forex Club. Текущий рост выглядит коррекцией после внушительного падения, который индекс показал в феврале, добавляет она. ""Определенную поддержку … (индекс – ред.), конечно, получает и на фоне изменения прогноза по суверенному рейтингу России с негативного на стабильный агентством Moody""s. Также оптимизм инвесторов подогревается и сильными данными по промышленному производству, опубликованными днем ранее. Ну и, конечно, не стоит сбрасывать со счетов нефтяной фактор"", - комментирует ситуацию аналитик."
21/02/17,"""Максимальная процентная ставка в онлайн-вкладах базовой линейки повысилась на 1,05 п.п. Средняя ставка по онлайн вкладам базовой линейки - 6,31% годовых с учетом промо вклада"", - сказали в пресс-службе. Сбербанк запустил во вторник новый рублевый онлайн-вклад ""Новый уровень"" с повышенными процентными ставками - до 7,20% годовых, а при открытии в интернет-банке ""Сбербанк Онлайн"" можно получить надбавку 0,5% годовых. Сбербанк 15 февраля сообщил, что снизил ставки по вкладам на 0,05-0,7 процентного пункта, в результате чего максимальная ставка составила 7,7% годовых. Ранее в феврале Сбербанк также временно снизил ставки по потребительским кредитам. По разным продуктам снижение составило до 3 процентных пунктов от уровня базовой линейки. По данным Банка России, средняя максимальная ставка по вкладам десяти банков РФ, привлекающих наибольший объем депозитов физлиц в рублях, по итогам второй декады февраля снизилась до 8,04% годовых с 8,06% в первой декаде месяца."
22/02/17,"Mail.ru Group планирует опубликовать финансовые результаты за 2016 год по МСФО в среду, 22 февраля. Прогнозы аналитиков по чистой прибыли компании выглядят следующим образом (в миллиардах рублей): Райффайзенбанк - 11,993 ФК ""Открытие"" - 12,28 БКС - 12,05 Альфа-банк - 11,3 Согласно консенсус-прогнозу, выручка интернет-компании в прошлом году составила 41,248 миллиарда рублей, что на 13,6% больше, чем в 2015 году. Прогнозы аналитиков по выручке компании (в миллиардах рублей) приведены ниже: Райффайзенбанк - 40,847 ФК ""Открытие"" - 41,38 БКС - 41,879 Альфа-банк - 40,4 ""ВТБ Капитал"" - 41,3 ""Сбербанк КИБ"" - 41,683 Показатель EBITDA в отчетном периоде, согласно консенсус-прогнозу, составит 18,234 миллиарда рублей, сохранившись примерно на уровне 2015 года (18,123 миллиарда рублей). Прогнозы аналитиков по этому показателю (в миллиардах рублей) выглядят следующим образом: Райффайзенбанк - 17,833 ФК ""Открытие"" - 18,7 БКС - 17,797 Альфа-банк - 18,2 ""ВТБ Капитал"" - 18,318 ""Сбербанк КИБ"" - 18,555 Mail.Ru Group - одна из крупнейших интернет-компаний в русскоязычном сегменте сети. В ее состав входят сервис бесплатной электронной почты и мессенджеры ""Mail.Ru Агент"" и ICQ. Компании также принадлежат соцсети ""Одноклассники"", ""Мой мир"" и ""ВКонтакте"". Осенью 2016 года интернет-компания приобрела сервис для заказа готовой еды Delivery Club и разработчика мобильных игр Pixonic."
22/02/17,"""С ВТБ не договорились даже при наличии госгарантий, поэтому мы от них отказались и ведем переговоры о рефинансировании с другими банками"", – рассказал председатель совета директоров ""Внуково"" Виталий Ванцев. Человек, близкий к одной из сторон переговоров, рассказал, что ВТБ еще одним условием выдвигал заключение аэропортом соглашений с авиакомпаниями ""Россия"" и ""Победа"" – т. е. двумя из трех якорных перевозчиков ""Внуково"" (оба принадлежат ""Аэрофлоту"") – о том, что они в ближайшие 10 лет будут обслуживаться во ""Внуково"". О таком условии банка рассказал и человек, близкий к группе ""Аэрофлота"". По словам представителя ВТБ, окончательные условия реструктуризации задолженности ""Внуково"" не приняты. ""Госгарантии предназначались для нового кредита ВТБ, под кредиты других банков ими нельзя воспользоваться, но мы не стали обращаться за новыми госгарантиями, это крайняя ситуация, а сейчас мы в состоянии обслуживать и погашать кредит"", – уверяет Ванцев. В 2016 году пассажиропоток ""Внуково"" сократился на 11,4% до 14 миллионов человек из-за закрытия Турции и Египта и банкротства в 2015 году его якорного перевозчика ""Трансаэро"". Но осенью падение сменилось ростом в том числе благодаря развитию маршрутной сети авиакомпании ""Россия"". В январе ""Внуково"" приняло 1 миллион человек (+49,5% год к году), за две недели февраля рост составил 49%, сообщает Ванцев. Именно резкое снижение пассажиропотока в начале 2016 года (на 20–25%, один из ковенантов) не позволило кредиту ВТБ пролонгироваться автоматически еще на пять лет, срок его полного погашения – конец 2018 года, говорит Ванцев. Наиболее перспективный вариант рефинансирования, по его словам, – 10-летний кредит Сбербанка."
22/02/17,"Госдума в настоящее время рассматривает законопроект о переводе всех бюджетных и социальных выплат на карты национальной платежной системы ""Мир"" с 1 января 2018 года. Ранее в феврале глава ЦБ Эльвира Набиуллина сообщила, что регулятор предлагает продлить срок полного перевода бюджетников до июля 2018 года. Пенсионеры же, по ее словам, перейдут на карты ""Мир"" постепенно, в течение 2-3 лет. ""Учитывая социальную значимость вопроса, прошу Вас поручить принять комплекс мер, в результате которых граждане были бы широко и детально ознакомлены с механизмом и сроками введения карты ""Мир"", возможными нюансами ее использования"", - говорится в письме к Набиуллиной. Нилов напомнил, что в настоящее время готовится нормативно-правовая база для широкого использования национальной платежной карты ""Мир"". ""Очевидно, что указанные нововведения имеют значительный масштаб. В то же время, наблюдается обеспокоенность граждан перспективой использования карты ""Мир"". Полагаю, это говорит о том, что достаточная разъяснительная работа (например, средствами социальной рекламы) реализована не была"", - считает глава комитета Госдумы. Нилов также предлагает провести в Госдуме ""мероприятие презентационного характера, с участием представителей Центрального банка РФ, Пенсионного фонда РФ, Фонда социального страхования РФ, министерства труда и социальной защиты РФ, а также общественных организаций"". Планируемый обязательный перевод работников бюджетной сферы РФ и получателей соцпособий и выплат на карты ""Мир"" в январе вызвал протест у Сбербанка и ФАС, вставших на защиту конкуренции. Однако 11 февраля глава ФАС Игорь Артемьев сообщил, что ведомство согласовало с ЦБ механизм, согласно которому бюджетники смогут отказаться от начисления им зарплаты на карту ""Мир"", но в этом случае они смогут получать свои средства только наличными в кассе."
22/02/17,"В итоге, к закрытию вчерашнего дня рублевый индекс ММВБ вырос на 0.4% - до 2,127.72 б.п., долларовый индекс РТС окреп на 0.9% - до 1,161.65 б.п.   Бумагам финансового сектора оказал поддержку факт пересмотра прогноза от агентства Moody's. Рейтинговое агентство приняло решение улучшить прогноз по рейтингам 14 российских финансовых компаний и банков до ""стабильного"" с ""негативного"". В частности, речь идет о ""Внешэкономбанке"", ""Сбербанке"" (+0.9%), ""ВТБ"" (-0.1%) и его ""дочке"" ""ВТБ 24"". Улучшение ситуации на сырьевых площадках поддержало повышение бумаг нефтегазового сектора: ""Роснефть"" (+1.4%), ""Лукойл"" (+0.6%), ""Татнефть"" (+0.32%), ап ""Сургутнефтегаза"" (+1.02%). Позитивную динамику бумаг ""Новатэка"" (+3.2%) поддержали и ожидания того, что в ходе очередной квартальной ребалансировки индекса MSCI Russia бумаги ""Новатэка"" могут заменить ""Магнит"" в списке бумаг с наибольшим весом."
22/02/17,"Агентство по страхованию вкладов начало выплачивать страховые возмещения вкладчикам АКБ ""Енисей"" (ПАО) (г. Красноярск). Об этом сообщает департамент общественных связей АСВ. Прием заявлений о выплате возмещения по вкладам и иных необходимых документов, а также выплата возмещения осуществляются с сегодняшнего дня по 22 февраля 2018 г. через ПАО ""Сбербанк"" и ПАО ""РГС Банк"", действующие от имени АСВ и за его счет в качестве банка-агента. С 23 февраля 2018 г. прием заявлений, иных необходимых документов и выплата возмещения будут осуществляться либо через банк-агент, либо АСВ самостоятельно, о чем будет сообщено дополнительно."
22/02/17,"По состоянию на 12.21 мск стоимость глобальных депозитарных расписок (GDR) ""Роснефти"" росла на 0,33%, до 6,08 доллара, ""Лукойла"" - снижалась на 0,19%, до 55,18 доллара, ""Новатэка"" - опускалась на 0,70%, до 134,85 доллара. Бумаги ""Газпрома"" дешевели на 0,32%, до 4,72 доллара, а ""Газпром нефти"", наоборот, дорожали - на 0,37%, до 20,42 доллара. Цена бумаг ВТБ увеличивалась на 0,20%, до 2,30 доллара, Сбербанка - на 0,81%, до 11,84 доллара. Стоимость расписок TCS Group Holding Plc, в которую входит Тинькофф банк, поднималась на 0,20%, до 10,02 доллара. Бумаги ""Норникеля"" дешевели на 0,03%, до 16,76 доллара, а ""Северстали"" - дорожали на 0,62%, до 15,50 доллара. Расписки НЛМК теряли в цене 0,12%, достигая значения в 20,72 доллара. Стоимость бумаг ""Магнита"" снижалась на 0,14%, до 38,54 доллара, ""Ленты"" - на 0,20%, до 7,36 доллара. Бумаги АФК ""Система"" дешевели на 0,64%, до 9,36 доллара."
22/02/17,"""Встреча с Грефом. Естественно (обсудят) одно из крупнейших финансово-кредитных учреждений, Сбербанк. Традиционно, президент получает обновленную информацию о показателях работы этого банка, которые во многом являются индикаторами, характерными для всего банковского сектора и экономики"", - сказал Песков журналистам."
22/02/17,"Евгений Титов назначен председателем Юго-Западного банка ""Сбербанка"". Об этом сообщает пресс-служба банка. Для справки: Евгений Титов родился в 1970 году. Имеет экономическое и финансовое образование, в том числе окончил со степенью MBA Финансовую академию при Правительстве Российской Федерации, Академию народного хозяйства при Правительстве Российской Федерации и London Business School. Награждён медалью ордена ""За заслуги перед Отечеством"" II степени за большой вклад в развитие и совершенствование банковской сферы. В системе ""Сбербанка"" Евгений Титов работает с 1993 года. С 2007 по 2010 год — заместитель Председателя Северо-Кавказского банка ""Сбербанка"". С января 2011 года по 29 декабря 2011 года — заместитель директора управления по работе с филиалами ""Сбербанка"", руководитель стратегической программы переформатирования сети подразделений банка.  С 29 декабря 2011 года занимал должность председателя Дальневосточного банка ""Сбербанка""."
22/02/17,"Сбербанк направит на дивиденды 20% прибыли банка за прошлый год, отметил Греф. ""Все деньги, которые мы в прошлом году заработали, будут отправлены в капитал, кроме 20% дивидендов, которые мы направим на выплату акционерам – это более 200 миллиардов рублей, из которых более 100 миллиардов рублей будут направлены в бюджет Российской Федерации через Центральный банк"", - сказал глава Сбербанка. ""И у нас есть такой сложный показатель – это достаточность капитала. Потому что банк – это единственный вид бизнеса, где всё время требуется поддержание определённого уровня капитала. Так как мы не получали денег от государства, мы полностью капитализируемся за счёт нашей чистой прибыли"", - добавил он. Чистая прибыль Сбербанка по РСБУ за 2016 год без учета событий после отчетной даты выросла в 2,18 раза — до рекордных 516,988 миллиарда рублей с 236,3 миллиарда рублей за 2015 год, ранее в январе сообщил банк. МСФО Сбербанка за 2016 года будет опубликовано в марте. Стратегия Сбербанка предполагает выплату дивидендов акционерам на уровне 20% от чистой прибыли по МСФО. Сбербанк выплатил по итогам 2015 года дивиденды в размере 20% от чистой прибыли по МСФО на общую сумму 44,5 миллиарда рублей, или 1,97 рубля на акцию, что в 4,4 раза выше дивидендов за 2014 год, когда банку пришлось сократить дивиденды до 3,5% от прибыли по МСФО в связи с поддержкой капитала."
22/02/17,"Сбербанк с 20 февраля снизил базовую ставку по ипотеке на 1,1 процентного пункта. Ставка в случае приобретения недвижимости у застройщиков теперь составляет 10,9%, при покупке жилья на вторичном рынке - 10,75-12,25% ""По ипотеке сегодня у нас исторически самые низкие ставки. В этом году, с учётом того, что есть достаточно амбициозные планы по снижению инфляции, ставки будут падать, конечно. Поэтому я думаю, что в этом году мы выйдем на исторические, самые низкие уровни ставок по ипотеке"", - сказал Греф на встрече с президентом РФ Владимиром Путиным. По словам топ-менеджера, доля Сбербанка на ипотечном рынке РФ составляет 55%. ""Мы как в кризис выросли, и, в общем, поддерживаем эту долю, в первую очередь за счёт того, что мы запустили несколько очень интересных продуктов"", - отметил Греф. По данным Банка России, средневзвешенная процентная ставка по ипотечным кредитам в рублях, предоставленным в декабре 2016 года, была рекордно низкой за последние пять лет и составила 11,55% против 12,92% в декабре 2015 года."
22/02/17,"МОСКВА, 22 фев - РИА Новости/Прайм. Сбербанк выплатит за 2016 год акционерам дивиденды на сумму более 100 миллиардов рублей, из которых 50 миллиардов рублей будут направлены в федеральный бюджет через Банк России, заявил глава крупнейшего российского банка Герман Греф на встрече с президентом РФ Владимиром Путиным. Сбербанк направит на дивиденды 20% прибыли банка за прошлый год, отметил Греф. ""Все деньги, которые мы в прошлом году заработали, будут отправлены в капитал, кроме 20% дивидендов, которые мы направим на выплату акционерам – это более 100 миллиардов рублей, из которых более 50 миллиардов рублей будут направлены в бюджет Российской Федерации через Центральный банк"", - сказал глава Сбербанка. ""И у нас есть такой сложный показатель – это достаточность капитала. Потому что банк – это единственный вид бизнеса, где всё время требуется поддержание определённого уровня капитала. Так как мы не получали денег от государства, мы полностью капитализируемся за счёт нашей чистой прибыли"", - добавил он. Чистая прибыль Сбербанка по РСБУ за 2016 год без учета событий после отчетной даты выросла в 2,18 раза — до рекордных 516,988 миллиарда рублей с 236,3 миллиарда рублей за 2015 год, ранее в январе сообщил банк. МСФО Сбербанка за 2016 года будет опубликовано в марте. Стратегия Сбербанка предполагает выплату дивидендов акционерам на уровне 20% от чистой прибыли по МСФО. Сбербанк выплатил по итогам 2015 года дивиденды в размере 20% от чистой прибыли по МСФО на общую сумму 44,5 миллиарда рублей, или 1,97 рубля на акцию, что в 4,4 раза выше дивидендов за 2014 год, когда банку пришлось сократить дивиденды до 3,5% от прибыли по МСФО в связи с поддержкой капитала."
